ma_khach_hang,ma_san_pham,so_sao
1109,365000015,5
789,100230059,5
1457,204900056,5
1834,345800001,5
278,422204259,5
3803,224100004,5
2452,308500013,5
1207,422217292,5
1519,422211549,5
1034,422202253,5
2691,422203776,4
2287,422212333,2
254,422211447,5
2649,422203302,5
2281,422215665,5
4094,422207812,5
4032,248100018,5
1385,249500028,5
1017,422210980,5
814,100230059,5
527,422216416,5
2319,308500015,5
1443,100190059,5
343,100220037,3
1401,422220469,5
1059,422211183,5
1919,100210023,5
1494,100230057,1
1499,204900159,5
168,204000059,5
380,201600141,5
1212,422217292,5
1446,204900159,5
649,100230056,5
3085,422212892,5
2484,422211997,5
1118,422203807,5
2050,249500027,5
204,100220037,5
1270,422216603,4
297,205100146,5
3155,422202362,5
243,318900002,5
2999,422212330,5
2056,249500019,3
2298,100250033,5
2542,204100018,5
838,422216990,5
2354,422206537,5
162,365000011,5
182,422211446,4
144,422211446,5
17,422208975,5
3403,351700026,4
1524,422217970,5
3777,422213992,5
1472,204900004,5
3167,345800001,5
1949,422209706,5
2328,422206537,5
468,422209663,5
3026,249500007,3
153,205100137,5
238,422208807,5
848,422201725,5
1031,308500037,5
2481,422204388,5
2640,422203302,5
365,422211447,5
540,100150091,5
365,205100136,4
370,422204259,5
2751,422211276,4
163,205100136,5
258,204100054,1
222,205100137,4
2443,308500004,5
1165,249500007,5
2346,422202253,5
2033,422207413,5
256,422212870,5
1333,253900004,5
3398,422203671,5
2978,256700012,5
2929,422209717,5
1074,422211183,5
1433,204900004,5
2518,422206537,5
1377,422200306,5
3168,345800001,5
2457,422205162,5
61,327500002,3
2003,249500027,5
2608,256700017,5
2012,422207413,5
1839,204900010,5
2628,248700035,1
3607,225200013,5
1353,422201700,4
2395,308500009,5
3280,422210954,5
647,200400003,5
4702,204900025,2
399,204100019,5
2684,225200013,5
217,422206648,5
3573,422201090,5
367,422208807,4
231,422211447,5
1292,422210980,5
2447,422205160,5
2348,308500037,5
2010,249500027,5
2918,253900010,4
711,422216594,5
4554,308500009,2
2275,422208183,5
1018,422205164,5
270,422211446,5
635,377400001,5
253,422211447,4
1949,422209719,5
179,205100146,4
2438,308500004,5
1109,223600034,5
1815,422216354,5
269,422203776,5
2356,308500013,5
1075,422206042,5
182,422206537,5
508,249500013,3
805,308500004,5
698,200400003,5
3380,422205160,2
3996,331300023,3
1595,327500002,5
3091,100220010,5
1206,318900002,5
3128,422211489,5
1219,308500013,5
2734,248700035,5
2682,422203776,5
358,422211446,5
2427,399200001,3
270,249500007,5
204,207300009,5
792,422205164,4
2135,422203609,5
2123,422203609,4
2182,264500018,5
3277,422209722,3
219,422208807,4
2702,225200015,5
3444,204100023,5
2444,308500004,4
714,200400003,5
2356,422205160,5
2158,211300002,1
735,100230059,5
2777,418800004,5
1414,422217029,5
1083,422211183,5
3025,343700002,5
4162,100210015,5
2348,308500004,5
1876,224100009,5
3428,422209663,1
2886,422202580,5
699,204100019,5
2385,422205162,5
2085,308500018,5
1783,100220035,5
4101,100190183,2
817,100230056,5
2403,422205164,5
712,422205163,5
2659,422203776,5
2773,422211447,1
396,422208974,5
276,205100137,5
1427,422200632,5
3609,225200015,5
2809,422216291,1
2342,422206537,5
2440,308500018,5
2592,207500007,5
1311,100190059,4
399,204100054,5
117,205100136,5
303,422211446,5
3331,223600034,4
3212,422209443,4
3010,100150065,5
2598,100230069,5
2384,204100054,5
734,422205346,5
204,422206648,5
1169,249500007,4
4214,422209443,5
1055,100210023,5
2548,204100023,5
2384,204100019,5
1154,422209322,4
3221,422204576,5
1172,422211447,3
4170,422208238,5
334,422204906,5
1480,422210980,3
1050,422204167,5
3871,422208242,5
3892,422208181,3
117,422206043,5
169,205100136,5
2453,422205160,5
4014,206200037,4
3582,422206798,5
4013,422202151,5
1353,204900128,5
1055,422200342,5
244,422200305,5
1866,224100009,5
779,100230059,5
762,200400004,4
1734,100220010,5
2154,422203301,5
2394,204100054,5
4098,422207812,5
3099,204100013,5
182,422206648,5
1523,211300007,3
2391,308500015,5
17,318900012,5
310,422211446,4
2394,422202253,5
368,204000033,3
577,422209663,5
1487,204900056,5
2587,422204795,1
1167,422217292,5
976,422205164,5
2023,422203145,5
3776,422202253,2
2529,204100054,5
792,200400004,4
1068,224100004,5
1408,100750038,5
1412,422217029,5
4325,251900024,5
1359,422207844,5
632,422212100,5
2171,422202362,5
2255,245500009,5
1077,422204904,5
529,100190059,5
2573,422214148,5
1372,422207826,5
86,343100029,5
852,422204777,3
2121,308500009,5
1820,422216352,5
4062,248700003,5
745,100230059,5
2377,308500037,5
1423,422204576,4
256,205100146,5
2906,422207283,5
2213,422203146,5
1083,422220606,5
2387,422202253,5
4409,100750038,5
191,422211446,5
1261,422211548,5
2804,100180113,3
3628,256700012,3
2907,422207283,4
681,204100054,5
1992,422203145,5
2226,100180148,5
1335,253900004,5
443,422206537,5
3175,345800001,5
2392,308500004,5
1490,204900004,5
324,245500001,5
1087,422211183,5
3560,100250032,5
2121,422205164,5
3152,422203506,5
1685,206400010,3
2419,308500013,5
2401,308500004,3
1586,422208181,5
2262,245500010,4
1162,249500013,4
817,100230057,5
2913,422207283,5
1421,422200632,5
509,422200236,5
2081,422203145,3
2405,422205160,5
369,205100136,5
3316,422212097,5
1065,204100019,1
336,422208807,5
2950,200500283,5
101,422216594,5
747,100230056,5
3021,422201448,5
1771,100240016,5
356,422206648,5
1157,422216295,5
1963,248700076,5
217,205100146,5
3469,343100029,5
323,205100146,3
1284,204900005,5
1374,422200306,5
314,205100146,5
6,318900011,5
1080,422211183,5
973,422204795,5
1145,422218629,4
207,422206648,5
394,422208973,5
774,100230064,5
1451,204900004,4
1196,422217292,5
3363,422203976,5
2397,308500037,5
36,100230056,5
711,100230057,5
313,205100146,5
2340,204100019,5
2966,251900024,5
2438,308500013,5
207,422211447,5
1109,253900002,4
1137,422211241,5
1351,231100005,5
2596,207500001,5
792,422206798,5
761,100230057,5
189,422211446,5
443,422202253,5
2375,422202253,5
189,422204259,5
2073,249500027,5
3885,422202569,2
3119,223600035,5
1431,422218283,5
4025,412800002,5
811,100230056,5
2269,245500002,5
220,422203807,3
1809,422219308,5
235,422208807,5
1266,293500050,5
178,223600009,5
424,422208976,5
2697,422203809,5
1153,200900037,5
36,100230059,5
1035,422205162,5
4349,205100136,3
1462,204900056,5
707,100230056,5
1542,211300007,5
3234,422204231,5
1847,422217029,1
1416,422200632,5
172,422208807,5
499,204900013,2
3033,343700002,3
408,422208977,5
2053,249500027,1
109,422211446,5
637,204100078,5
4175,248700053,5
107,204900128,5
1232,422211640,5
2334,422202253,5
337,422204259,5
841,422214321,5
333,205100137,5
2420,422205160,5
3179,345800001,5
2442,248700035,2
299,205100136,5
223,100190059,5
1140,422207423,4
694,422205163,5
3760,345800015,4
3648,100220010,5
1469,204900159,4
761,100230056,5
1636,422202629,5
2001,249500019,5
2808,100180113,5
848,422216990,1
768,200400003,1
2850,422201822,5
292,422211446,5
3002,100230064,2
2379,204100019,5
729,200400003,5
204,205100136,5
2410,422202253,5
510,204900013,5
4497,422211548,2
1975,249500019,4
2243,206400009,5
387,422208977,5
914,100190059,5
282,205100146,5
2030,249500027,5
1877,422203146,5
4380,100750038,5
1496,100190059,5
374,422208973,5
3629,422201725,5
3642,422207417,5
2545,100210020,5
79,422203776,4
2062,249500027,5
2648,422203301,5
146,205100137,5
225,422208807,4
521,422207414,5
399,422202253,5
680,308500018,5
2607,205100137,1
3368,358300001,4
357,422206648,5
2377,204100054,5
3098,345800027,2
887,422204795,5
577,422207826,5
1403,422209663,5
232,422211446,5
203,422206648,5
698,308500015,5
3983,213300003,5
3103,204100013,5
2736,248700076,5
1799,100240016,5
2669,422203807,2
4734,422200236,2
1975,308100018,5
688,422205162,5
2581,422203776,3
3256,422205152,5
383,422208972,5
3002,253900007,5
2539,204100018,5
34,422206648,5
788,308500004,5
4,318900011,5
797,100230064,4
2072,249500027,5
357,318900019,5
726,100230057,4
4041,365000016,5
180,422211446,4
1808,422219308,5
799,100230057,5
2198,422208807,3
38,422204795,5
364,422208807,4
3942,201600198,5
3662,100220010,5
683,308500015,5
1828,204900010,5
1162,422215804,4
128,205100136,4
2490,204100054,5
3152,422203510,5
1469,365000017,1
416,422208972,4
2867,308500001,5
644,100230059,5
1445,204900004,5
2361,422205162,5
1422,422211501,5
3206,422220081,5
4552,422217292,3
300,422204259,5
325,223600009,4
805,204100054,5
561,422216416,5
242,422203809,5
162,365000015,4
1439,100190059,5
350,422203302,5
3133,249500014,5
2299,204000059,5
189,422204281,5
2032,249500027,5
792,422200632,3
2341,308500037,5
3236,422204231,4
373,422208975,5
2098,422211501,1
1403,422200305,5
4013,422202153,5
1313,253900004,3
3665,100220009,5
3320,223600009,5
215,422211447,5
2666,422203807,2
361,422211447,4
341,422205160,3
4265,377400002,5
2061,249500027,1
2935,422215096,4
2077,422209444,5
362,422206648,3
494,308500015,5
34,422216594,5
3214,211300008,5
2926,422207795,5
2398,308500004,5
1492,422210980,4
75,422210980,5
106,422214146,5
2450,422205162,5
567,100230057,5
3012,100150067,5
626,422212100,4
452,248700035,5
575,422212100,5
3019,343700002,5
1333,223600034,5
3102,201600198,5
3128,249500027,2
3712,422200002,5
812,422202362,4
2600,100230069,5
1492,207500007,5
1152,422209322,5
1265,422208913,4
3611,225200015,5
1641,422209720,5
730,422216594,5
2314,308500037,5
182,422202253,5
1181,249500013,5
220,318900002,5
1287,100750038,5
3695,422204777,5
77,205100136,5
524,204900013,5
104,318900012,5
226,422211446,5
181,205100137,4
1027,422205164,5
3122,422211489,5
4043,422208345,4
1206,422217292,5
2795,365000013,5
3679,207300009,5
4045,422206421,4
1085,422204910,3
2461,422206043,5
1973,422201504,2
218,249500028,5
193,422211447,5
3405,422209795,5
805,206200037,4
1311,422210784,4
748,422200632,5
2327,308500018,5
1118,422203776,5
126,357100011,5
2740,248700035,5
2023,422207413,5
203,422211447,5
3643,422212361,5
396,422208975,5
106,211300007,5
18,422204795,5
1420,422200632,4
2656,422203807,1
52,100220009,5
700,204100019,5
3215,211300008,4
3508,422201090,5
167,422204259,4
1947,204100018,1
69,357100011,3
269,249500019,1
2387,308500009,5
1824,422216602,5
743,100230059,5
1112,422207562,5
4313,413400001,5
2329,204100019,5
1346,253900004,5
2309,422205163,5
121,223600026,5
351,422208807,5
2261,422216449,1
1290,422216603,5
819,100230064,5
2755,422211276,5
1064,422204906,5
1293,253900004,5
1750,345800013,5
2500,204100019,5
3532,422202629,5
1243,422222535,5
3964,422201120,4
2369,422205164,5
252,422208181,5
401,422208977,5
289,205100136,4
2433,308500018,4
2410,422205164,5
352,205100137,5
2464,422205163,5
523,422216416,5
148,422211446,5
2519,422206541,5
1140,200900037,4
2093,422202569,5
1579,100210020,5
1429,422200632,5
1107,422201504,5
1163,422215804,5
3607,422205346,5
230,205100137,5
1554,422214146,5
4172,422208238,5
1166,249500013,5
1051,207500002,5
672,422205162,5
1202,249500013,5
396,422217971,5
348,205100137,5
1184,422207413,5
2052,422203145,1
251,422206648,4
140,351700026,5
2405,422202253,5
304,422208807,5
550,422216416,5
269,243300007,5
183,422206648,5
1835,204100019,5
1081,422204906,3
116,422206648,5
721,422216594,5
640,200400004,5
1624,422206248,4
3084,422212892,1
2782,418800004,5
3229,422204231,4
1451,422210980,4
2342,308500009,5
2454,422208972,3
332,422206648,5
3897,223600003,5
715,100230064,5
183,422211446,5
3273,422206102,5
2485,422211997,5
831,422210400,5
1469,207300009,4
1084,422204906,5
112,422204259,2
682,422205163,5
1603,422208181,5
312,318900005,5
1484,204900159,5
1234,422212331,5
1573,100230069,5
969,422208181,5
297,422211489,5
2729,422211276,5
2349,308500018,5
2611,371600006,5
1612,422208181,5
182,422201374,5
2363,308500013,5
2409,308500015,5
4363,213300001,5
662,422216594,5
96,256700017,5
747,422207413,5
1490,422206537,5
172,422211447,5
2272,422208183,5
231,205100136,5
477,204900159,5
719,200400004,5
357,422207414,5
4017,100190183,5
277,205100137,5
380,201600182,5
679,422205162,5
1977,249500027,5
2442,308500004,5
2054,422207413,5
1136,422211240,4
1706,100220035,5
1831,422216602,5
1276,422216603,4
1254,422208913,4
688,308500013,5
685,422205164,5
683,422206537,5
1384,422200306,5
4188,422211878,1
241,422206648,4
1085,308500018,5
2989,422204167,5
1856,224100009,5
1156,200900037,5
2200,308500015,1
816,100230057,5
1024,249500019,2
2226,200500283,5
4377,100750038,5
2928,422207148,5
1934,422207812,5
3075,357100008,4
196,224100022,5
2351,422206537,5
763,100230057,5
2041,249500027,3
245,422208807,5
2655,422203809,3
2687,243300007,5
1207,345800001,5
1197,422217029,5
504,251900024,5
587,253900006,4
4068,422209042,5
3342,223600009,5
4346,256700011,5
1339,204900159,2
3154,308500004,1
843,422210400,5
138,204000059,5
2340,308500015,5
3208,422220081,5
2984,223600003,5
3321,422212097,4
2147,422203807,5
470,100230057,5
3342,365000016,5
1306,253900004,4
723,100230056,5
2682,243300007,5
118,205100137,5
679,422205163,5
670,308500018,3
1397,422220469,5
2309,308500037,5
399,308500018,5
3311,223600009,2
4415,248700105,5
1552,100210023,5
1826,204900025,5
59,318900011,5
3842,226200018,2
273,422211447,5
1284,204900009,5
640,100230059,5
392,422208976,5
3803,224100007,5
1486,204900056,5
744,418800004,1
394,204100003,5
302,422204259,5
170,422206648,4
2283,422206541,5
3282,213300016,5
2559,308900002,5
1,100190059,4
2390,422205160,5
2738,248700102,5
1084,422220606,5
1430,422217029,5
35,100230064,5
285,205100136,5
1714,100240016,5
734,422202253,5
2308,308500009,5
1472,318900005,5
172,422206648,5
2449,422205163,5
29,422203173,5
52,207500008,5
46,422200002,2
4034,365000018,4
2395,422205162,5
4025,412800003,5
326,422209663,5
3605,225200015,5
285,412800002,5
1407,422200632,4
191,205100136,5
2067,422203145,5
2406,308500004,5
3736,377400001,5
1746,422216487,3
1010,308500009,5
678,308500004,5
165,100240016,5
137,422209443,5
322,422206648,5
2411,422202253,5
156,422211447,5
1405,422217029,5
201,422206648,4
3118,100190183,5
1261,422206035,5
1444,100190059,5
2902,422207283,5
1679,318900005,5
3148,357100011,5
2414,422202253,4
1059,422204906,5
579,253900006,5
3155,357100011,5
2252,200500095,3
84,318900012,2
2537,204100023,5
1608,327500002,5
363,422211446,5
3453,422201448,5
683,308500013,5
2697,243300007,5
3858,100210020,5
3580,422206798,5
871,422204795,5
2376,422205164,5
2307,308500013,5
1633,245500010,5
4142,422207812,5
182,422205164,5
1505,422206035,5
3378,422208242,5
651,100230057,5
490,204900013,5
116,422204259,5
1377,422205809,5
811,200400004,5
1866,211300002,5
1669,318900019,5
3686,256700002,4
52,207300009,5
3534,201600198,5
2413,422205164,5
1034,422205163,5
1464,422210980,1
2084,422202045,5
2538,204100018,5
162,422211183,5
3362,201600074,5
1266,422208345,4
4054,100210016,4
3455,222600049,5
872,422204795,5
1203,249500007,5
1609,422211878,3
787,200400038,5
796,422216594,5
790,422218283,5
805,100190183,4
1633,223600026,5
766,422216594,5
78,207500007,5
494,422205160,5
3682,345800007,5
792,232500001,4
377,422208976,5
3656,422206042,5
3651,100220009,5
110,205100136,5
607,422212100,5
683,308500009,5
1828,204900025,5
17,422211447,5
886,422204795,5
1148,422209322,5
2856,318900002,5
2356,422202253,5
1018,308500037,5
834,422216990,5
130,422207413,3
837,422216990,5
1469,422210980,4
792,308500009,4
933,422204795,5
2397,308500018,5
2671,243300007,3
1776,100220035,4
1476,422210980,5
1332,422209262,5
2551,422206537,5
4424,335100004,5
1310,201600198,3
3302,214000001,4
168,422204259,5
162,365000019,4
2734,248700003,5
286,422211446,5
3460,422201448,5
336,243300007,5
3971,331300017,5
494,422210980,4
1223,223600035,5
3278,422210957,5
278,422208238,5
2601,211300002,1
3194,422204388,1
529,204900004,5
608,253900006,5
2426,308500004,5
3498,225300002,5
17,327500002,5
4049,422204777,4
2540,422207283,5
246,422204259,5
253,422206648,4
1024,422205160,5
664,422216594,5
151,205100137,5
2319,422202253,5
3312,422208974,3
360,205100136,2
1392,422207826,5
282,422204259,5
2351,422205163,5
1717,422210709,5
3387,249500014,5
383,422208973,5
244,422204259,4
399,308500004,5
1882,100220009,4
2737,248700035,5
122,422208807,5
2938,248700102,5
812,200400003,5
1026,308500015,5
3365,201600019,4
120,422206648,5
2343,422205160,5
1063,422220606,5
128,422204777,4
1403,422207826,5
119,205100136,5
637,204100079,5
813,422209048,2
1116,422201504,5
2741,248700075,5
1324,245500009,5
170,422211447,2
2392,422202253,5
2381,204100019,5
546,422216416,1
1587,318900005,4
721,100230056,5
1377,422205810,5
1219,225200015,5
258,205100136,5
709,204100019,5
2030,422203145,5
239,422211446,5
969,422205346,5
101,422206421,3
778,422216594,5
1112,422204884,5
2333,422205160,5
3273,422209634,5
1389,422200306,5
608,204900004,5
494,308500018,5
2949,200500283,5
4219,422209443,5
745,100230057,5
1118,422204657,5
552,249500004,5
1024,308500037,5
1036,308500009,5
4216,422209443,2
1853,327500002,2
185,205100146,5
2187,422216449,4
2504,204100019,5
3095,345800027,5
69,422216416,5
3648,207300009,5
2375,308500013,5
2324,422202253,5
2341,204100054,5
3513,232500022,3
269,422203809,5
1209,249500013,5
2409,422205163,5
747,249500027,5
2361,308500037,5
2049,249500019,5
1426,293500043,5
2344,204100019,5
1203,249500013,5
366,205100136,5
788,422214147,5
812,204900056,5
1698,308100018,5
351,422203807,5
1154,422207866,4
1090,422220606,5
115,422211447,5
1517,308500013,2
1422,422202569,5
2270,422210146,4
308,422210980,5
2013,249500019,5
2421,422205160,5
734,422213308,5
2125,422203617,5
699,422205162,5
132,422208807,4
241,205100136,4
2351,204100054,5
1774,100240016,5
781,422216594,5
1171,249500013,5
1198,249500013,5
62,422204787,5
928,422204795,5
671,100230059,5
346,422211447,5
175,422211447,5
4039,365000013,4
224,205100137,4
645,200400003,5
2601,100230069,5
1353,100190059,5
1077,422211183,5
2405,308500015,5
3187,345800001,5
3482,343100029,5
2353,422202253,5
1611,422202421,5
1465,422210784,2
209,205100137,1
36,422216594,5
297,422214146,5
2897,422207283,5
3913,422205345,5
121,205100146,5
708,422205163,5
329,422204259,5
678,422205163,5
2222,249500021,5
2944,200500095,5
140,422208807,5
805,249500021,5
2545,204100019,5
700,422206537,5
709,422202253,5
302,422211447,5
2323,308500004,5
4034,365000016,4
270,422208181,4
2588,207500007,5
2327,204100054,5
47,318900002,5
2929,422209704,5
1051,422211183,5
741,200400004,5
1287,422203302,5
2400,308500013,5
2363,308500037,5
260,205100136,4
3318,223600034,5
2019,422207413,5
2463,223600035,5
2238,206400011,4
2094,308500015,5
878,422204795,5
195,205100137,5
709,308500009,5
2680,422203807,3
4670,249500021,2
2045,100230064,1
266,205100137,5
2316,422205160,5
2764,422205810,5
997,422204795,5
